;COD_CLI;DATA_COMPRA;DT_ENTREGA;PRODUTO;VALOR_FATURADO;LOCAL
1015;5808.0;1995-11-02;1995-11-02;QPYG1;3217.46;49
1018;5569.0;1995-11-04;1995-11-04;OKTT1;4693.64;4
1029;6445.0;1995-11-11;1995-11-11;OKTT1;3828.85;7
1030;5930.0;1995-11-13;1995-11-13;HBCC4;47.03;0
1033;9422.0;1995-11-15;1995-11-15;JNDD0;2786.94;47
1039;11204.0;1995-11-20;1995-11-20;QSOP2;4733.38;46
1040;6450.0;1995-11-21;1995-11-21;HBCC1;1651.86;43
1041;6415.0;1995-11-22;1995-11-22;HBCC3;3949.78;40
1051;5150.0;1995-12-03;1995-12-03;HBCC2;4015.39;50
1052;11057.0;1995-12-04;1995-12-04;QSOP4;52.86;38
1055;9919.0;1995-12-06;1995-12-06;LMFF2;80.89;0
1056;6161.0;1995-12-07;1995-12-07;BVAA2;2140.39;39
1058;5504.0;1995-12-08;1995-12-08;OKTT2;544.37;39
1059;6133.0;1995-12-08;1995-12-08;WDFE4;2754.85;6
1062;5750.0;1995-12-09;1995-12-09;XSZZ3;1620.58;39
1072;4876.0;1995-12-19;1995-12-19;BVAA4;3053.16;45
1073;5400.0;1995-12-19;1995-12-19;WWAP2;4625.18;45
1074;9287.0;1995-12-19;1995-12-19;HBCC1;3120.29;48
1080;5795.0;1995-12-23;1995-12-23;QSOP1;888.53;40
1082;4276.0;1995-12-23;1995-12-23;JNDD3;4038.19;39
1083;5697.0;1995-12-24;1995-12-24;QSOP4;1090.12;47
1084;9339.0;1995-12-27;1995-12-27;QPYG3;3894.28;48
1088;5965.0;1996-01-01;1996-01-01;QSOP4;1327.2;40
1089;5949.0;1996-01-01;1996-01-01;OKTT2;3352.73;50
1102;10030.0;1996-01-13;1996-01-13;QSOP4;1486.02;49
1104;5009.0;1996-01-14;1996-01-14;XSZZ0;1622.77;44
1105;5167.0;1996-01-14;1996-01-14;QAFD1;1724.18;41
1106;11174.0;1996-01-14;1996-01-14;WDFE2;712.42;38
1107;4559.0;1996-01-15;1996-01-15;XSZZ2;984.24;45
1108;6468.0;1996-01-16;1996-01-16;LMFF0;3810.93;39
1114;1157.0;1996-01-21;1996-01-21;QSOP1;4645.33;4
1118;5661.0;1996-01-23;1996-01-23;QSOP3;4165.98;37
1121;11188.0;1996-01-26;1996-01-26;OKTT2;822.29;43
1122;4687.0;1996-01-27;1996-01-27;HBCC0;1491.45;42
1126;11568.0;1996-01-29;1996-01-29;OKTT2;1423.31;36
1130;6208.0;1996-02-02;1996-02-02;QAFD1;1254.99;48
1133;10993.0;1996-02-03;1996-02-03;NVHH0;2145.41;45
1137;5951.0;1996-02-05;1996-02-05;XSZZ1;1682.87;42
1138;5465.0;1996-02-06;1996-02-06;QPYG4;4380.31;5
1139;4458.0;1996-02-07;1996-02-07;XSZZ0;2075.75;42
1144;667.0;1996-02-12;1996-02-12;BVAA0;1119.45;5
1150;4642.0;1996-02-15;1996-02-15;JNDD0;1129.15;4
1151;10351.0;1996-02-15;1996-02-15;BVAA2;4121.53;42
1154;4505.0;1996-02-16;1996-02-16;BVAA4;1015.81;5
1159;6144.0;1996-02-18;1996-02-18;QAFD4;55.94;38
1161;5725.0;1996-02-20;1996-02-20;NVHH3;2558.21;37
1164;6534.0;1996-02-22;1996-02-22;WWAP4;2564.24;44
1165;6513.0;1996-02-23;1996-02-23;QPYG3;2644.91;38
1167;4571.0;1996-02-25;1996-02-25;XSZZ3;1845.75;4
1168;11503.0;1996-02-25;1996-02-25;QPYG3;204.73;44
1171;11394.0;1996-02-26;1996-02-26;QAFD0;2228.28;47
1172;10788.0;1996-02-26;1996-02-26;WDFE2;3546.43;41
1173;10087.0;1996-02-26;1996-02-26;HBCC0;3678.93;39
1175;8762.0;1996-02-27;1996-02-27;WWAP0;3465.75;6
1178;10694.0;1996-02-29;1996-02-29;HBCC3;4196.25;49
1179;6236.0;1996-03-01;1996-03-01;NVHH0;1428.19;47
1180;11686.0;1996-03-02;1996-03-02;NVHH1;4684.27;44
1181;11847.0;1996-03-03;1996-03-03;XDFF3;3311.25;5
1182;10526.0;1996-03-03;1996-03-03;QAFD2;2320.11;37
1185;5143.0;1996-03-07;1996-03-07;BVAA4;1640.82;47
1188;1499.0;1996-03-08;1996-03-08;OKTT1;2604.37;41
1190;4881.0;1996-03-08;1996-03-08;QSOP2;1690.53;7
1193;4665.0;1996-03-10;1996-03-10;OKTT0;3986.23;0
1195;6465.0;1996-03-12;1996-03-12;WWAP4;2718.0;49
1198;6300.0;1996-03-17;1996-03-17;LMFF4;944.12;39
1199;4880.0;1996-03-17;1996-03-17;WDFE0;2073.73;44
1200;11481.0;1996-03-17;1996-03-17;XSZZ2;1035.92;45
1201;1224.0;1996-03-18;1996-03-18;OKTT0;2024.55;7
1206;8314.0;1996-03-22;1996-03-22;JNDD0;4450.91;48
1207;8786.0;1996-03-22;1996-03-22;QAFD3;2089.13;5
1211;11679.0;1996-03-25;1996-03-25;JNDD2;3838.39;41
1214;4878.0;1996-03-28;1996-03-28;NVHH1;1477.39;44
1216;4595.0;1996-03-29;1996-03-29;QPYG3;3349.03;48
1217;5411.0;1996-03-30;1996-03-30;XSZZ1;3606.63;44
1218;147.0;1996-04-01;1996-04-01;BVAA3;175.74;45
1221;6282.0;1996-04-02;1996-04-02;QSOP4;2909.46;44
1222;7059.0;1996-04-03;1996-04-03;QPYG2;2617.17;42
1224;11284.0;1996-04-04;1996-04-04;WWAP0;2526.57;45
1226;8728.0;1996-04-06;1996-04-06;WWAP2;1780.06;50
1227;5264.0;1996-04-07;1996-04-07;WDFE1;250.21;42
1232;9905.0;1996-04-11;1996-04-11;HBCC3;936.99;44
1235;11102.0;1996-04-12;1996-04-12;WDFE2;2666.99;41
1242;687.0;1996-04-17;1996-04-17;WDFE0;2658.64;50
1243;5009.0;1996-04-18;1996-04-18;LMFF4;863.21;45
1245;8665.0;1996-04-19;1996-04-19;OKTT4;1320.8;44
1248;8334.0;1996-04-20;1996-04-20;OKTT3;2537.59;41
1249;11830.0;1996-04-21;1996-04-21;OKTT1;751.08;6
1251;9173.0;1996-04-22;1996-04-22;XSZZ3;1394.72;6
1252;7268.0;1996-04-23;1996-04-23;QSOP0;2742.88;41
1253;5976.0;1996-04-23;1996-04-23;XSZZ2;3511.34;5
1261;6028.0;1996-04-30;1996-04-30;HBCC4;2146.47;45
1262;4573.0;1996-04-30;1996-04-30;QSOP0;4288.67;36
1263;5798.0;1996-04-30;1996-04-30;OKTT4;2658.31;47
1264;5122.0;1996-04-30;1996-04-30;WWAP0;3900.36;50
1266;11776.0;1996-04-30;1996-04-30;QAFD1;3609.52;48
1267;5194.0;1996-05-02;1996-05-02;WWAP1;4507.09;5
1269;5009.0;1996-05-03;1996-05-03;OKTT4;1376.94;48
1271;6137.0;1996-05-09;1996-05-09;QAFD3;2027.39;4
1275;11024.0;1996-05-13;1996-05-13;QPYG4;3962.14;37
1278;5725.0;1996-05-16;1996-05-16;JNDD1;4721.67;5
1280;4737.0;1996-05-17;1996-05-17;BVAA0;3450.62;39
1282;6148.0;1996-05-17;1996-05-17;QSOP1;4183.01;0
1284;4592.0;1996-05-18;1996-05-18;JNDD2;2888.57;48
1286;2963.0;1996-05-19;1996-05-19;JNDD4;3566.55;48
1288;5006.0;1996-05-19;1996-05-19;WWAP2;1500.98;49
1289;4999.0;1996-05-19;1996-05-19;WDFE1;4395.6;0
1291;11637.0;1996-05-20;1996-05-20;WDFE3;1573.2;43
1294;10033.0;1996-05-24;1996-05-24;BVAA1;3548.17;43
1296;10949.0;1996-05-25;1996-05-25;WWAP1;1383.88;44
1297;5543.0;1996-05-26;1996-05-26;QPYG2;4171.88;42
1299;2755.0;1996-05-28;1996-05-28;NVHH3;1626.07;41
1301;4772.0;1996-05-29;1996-05-29;QPYG3;1075.22;40
1303;5009.0;1996-05-31;1996-05-31;QSOP1;2269.45;39
1305;6506.0;1996-06-01;1996-06-01;WDFE2;324.1;37
1308;6276.0;1996-06-02;1996-06-02;OKTT3;2123.41;48
1309;6221.0;1996-06-03;1996-06-03;QSOP3;227.15;4
1311;5692.0;1996-06-04;1996-06-04;LMFF2;4177.46;48
1314;11191.0;1996-06-06;1996-06-06;HBCC3;1227.72;7
1315;5862.0;1996-06-07;1996-06-07;XDFF0;1611.84;4
1317;476.0;1996-06-08;1996-06-08;WWAP2;1865.97;36
1324;8664.0;1996-06-12;1996-06-12;WWAP1;1515.49;0
1326;4772.0;1996-06-15;1996-06-15;OKTT4;3503.58;49
1327;8862.0;1996-06-15;1996-06-15;QAFD3;4761.42;44
1329;4712.0;1996-06-17;1996-06-17;BVAA0;736.79;49
1333;6313.0;1996-06-20;1996-06-20;OKTT4;1311.76;46
1334;6485.0;1996-06-22;1996-06-22;QPYG2;2558.35;48
1336;11494.0;1996-06-22;1996-06-22;HBCC2;2766.45;0
1339;6237.0;1996-06-24;1996-06-24;QSOP1;313.32;40
1347;6257.0;1996-06-29;1996-06-29;XSZZ4;112.23;40
1348;5792.0;1996-06-29;1996-06-29;BVAA1;4875.2;37
1349;1185.0;1996-06-30;1996-06-30;JNDD1;2127.22;39
1351;2767.0;1996-06-30;1996-06-30;WDFE4;1036.49;7
1352;5009.0;1996-06-30;1996-06-30;OKTT1;505.84;37
1358;4644.0;1996-07-05;1996-07-05;BVAA0;3786.32;42
1359;539.0;1996-07-06;1996-07-06;HBCC0;344.24;44
1361;4772.0;1996-07-07;1996-07-07;QSOP2;3082.68;0
1364;11892.0;1996-07-07;1996-07-07;QAFD4;2411.38;38
1367;5399.0;1996-07-12;1996-07-12;OKTT4;4153.86;36
1368;5829.0;1996-07-16;1996-07-16;JNDD2;3345.28;50
1370;5201.0;1996-07-17;1996-07-17;LMFF3;552.57;45
1375;8394.0;1996-07-22;1996-07-22;XSZZ3;4565.83;4
1377;5995.0;1996-07-23;1996-07-23;QPYG1;1788.04;5
1381;5135.0;1996-07-25;1996-07-25;HBCC4;3374.26;7
1382;7089.0;1996-07-26;1996-07-26;WDFE4;3826.13;42
1384;10256.0;1996-07-26;1996-07-26;JNDD1;2952.96;47
1385;537.0;1996-07-27;1996-07-27;QSOP4;4241.48;39
1386;4246.0;1996-07-27;1996-07-27;JNDD3;228.15;41
1390;6379.0;1996-07-29;1996-07-29;JNDD0;3729.08;40
1391;244.0;1996-07-30;1996-07-30;XSZZ0;4830.1;5
1394;5209.0;1996-07-31;1996-07-31;WDFE4;1860.06;39
1395;2884.0;1996-08-01;1996-08-01;XSZZ4;1156.63;6
1397;5850.0;1996-08-03;1996-08-03;QPYG2;3751.72;7
1399;5537.0;1996-08-04;1996-08-04;XDFF0;2177.82;36
1401;5147.0;1996-08-07;1996-08-07;QPYG0;1626.39;38
1402;5009.0;1996-08-08;1996-08-08;JNDD3;3703.78;40
1405;8776.0;1996-08-08;1996-08-08;QPYG3;4792.09;7
1407;6551.0;1996-08-11;1996-08-11;JNDD1;4400.48;5
1412;5716.0;1996-08-14;1996-08-14;HBCC1;4297.78;37
1415;4288.0;1996-08-21;1996-08-21;HBCC1;4888.59;41
1416;8417.0;1996-08-21;1996-08-21;XSZZ2;4847.16;49
1418;6501.0;1996-08-23;1996-08-23;QAFD4;2928.68;49
1420;9468.0;1996-08-24;1996-08-24;QPYG1;4235.62;38
1423;4881.0;1996-08-26;1996-08-26;NVHH4;1639.74;50
1424;6142.0;1996-08-26;1996-08-26;WDFE3;1704.93;7
1425;9799.0;1996-08-26;1996-08-26;XSZZ0;451.94;50
1428;10657.0;1996-08-27;1996-08-27;QAFD4;2988.83;42
1430;6191.0;1996-08-28;1996-08-28;XDFF4;271.74;40
1434;6237.0;1996-09-01;1996-09-01;OKTT4;1917.9;44
1435;11657.0;1996-09-01;1996-09-01;HBCC2;4910.15;50
1436;8942.0;1996-09-01;1996-09-01;XSZZ3;3961.68;49
1437;5482.0;1996-09-03;1996-09-03;WWAP2;4778.63;42
1439;6003.0;1996-09-06;1996-09-06;JNDD0;4903.2;5
1440;5009.0;1996-09-07;1996-09-07;XSZZ4;4462.26;40
1442;6383.0;1996-09-11;1996-09-11;HBCC3;3378.45;0
1443;4699.0;1996-09-11;1996-09-11;WWAP1;4787.59;46
1447;10235.0;1996-09-12;1996-09-12;WDFE4;300.03;47
1452;350.0;1996-09-15;1996-09-15;OKTT4;366.29;45
1454;5189.0;1996-09-15;1996-09-15;QSOP4;2655.67;42
1455;11136.0;1996-09-15;1996-09-15;OKTT1;2866.09;46
1456;4089.0;1996-09-17;1996-09-17;XDFF2;3975.84;37
1458;6419.0;1996-09-17;1996-09-17;BVAA2;4981.98;41
1461;10350.0;1996-09-18;1996-09-18;OKTT0;1389.54;44
1465;5263.0;1996-09-20;1996-09-20;BVAA2;2168.01;50
1467;869.0;1996-09-24;1996-09-24;JNDD2;1491.77;49
1471;11920.0;1996-09-25;1996-09-25;XSZZ3;1348.96;38
1474;630.0;1996-09-28;1996-09-28;BVAA4;3878.58;5
1475;8491.0;1996-09-28;1996-09-28;XDFF0;2859.05;38
1480;5727.0;1996-10-04;1996-10-04;QPYG3;91.36;49
1481;4532.0;1996-10-04;1996-10-04;JNDD1;420.85;40
1490;6521.0;1996-10-12;1996-10-12;HBCC3;3839.8;46
1491;10862.0;1996-10-12;1996-10-12;QSOP4;705.94;43
1493;4481.0;1996-10-14;1996-10-14;HBCC4;754.91;46
1496;5235.0;1996-10-17;1996-10-17;HBCC4;1152.12;47
1497;5826.0;1996-10-18;1996-10-18;QSOP4;4045.02;50
1499;4562.0;1996-10-19;1996-10-19;HBCC1;4797.32;36
1501;5247.0;1996-10-21;1996-10-21;BVAA2;4172.4;46
1502;11375.0;1996-10-22;1996-10-22;QSOP3;340.71;6
1507;5975.0;1996-10-27;1996-10-27;QAFD3;1981.89;5
1510;6231.0;1996-10-29;1996-10-29;QAFD4;307.27;38
1515;2680.0;1996-11-03;1996-11-03;WDFE2;4733.11;40
1518;16.0;1996-11-04;1996-11-04;QAFD1;4098.96;44
1522;1546.0;1996-11-07;1996-11-07;XSZZ1;1396.56;5
1524;5731.0;1996-11-10;1996-11-10;HBCC2;4331.02;5
1526;4214.0;1996-11-11;1996-11-11;QAFD3;894.21;40
1530;524.0;1996-11-15;1996-11-15;WWAP2;1572.76;5
1532;11103.0;1996-11-15;1996-11-15;QSOP4;972.9;49
1534;5915.0;1996-11-16;1996-11-16;NVHH4;2195.06;39
1535;35.0;1996-11-17;1996-11-17;QPYG3;1850.23;5
1536;5403.0;1996-11-18;1996-11-18;WWAP3;2991.72;5
1538;989.0;1996-11-19;1996-11-19;QPYG1;3161.12;48
1539;5809.0;1996-11-19;1996-11-19;WWAP1;2525.21;38
1540;5626.0;1996-11-19;1996-11-19;OKTT0;2612.4;48
1542;4726.0;1996-11-21;1996-11-21;WDFE1;4051.3;46
1546;4105.0;1996-11-25;1996-11-25;WDFE4;3021.4;42
1550;2989.0;1996-11-26;1996-11-26;LMFF1;1929.84;47
1554;6053.0;1996-11-27;1996-11-27;WWAP1;2580.74;40
1559;9629.0;1996-11-30;1996-11-30;WDFE2;940.68;49
1561;11402.0;1996-12-01;1996-12-01;HBCC2;2655.88;42
1562;633.0;1996-12-02;1996-12-02;XDFF1;4649.92;50
1563;4490.0;1996-12-02;1996-12-02;BVAA4;2164.44;42
1565;5247.0;1996-12-06;1996-12-06;JNDD1;2662.76;7
1566;5826.0;1996-12-06;1996-12-06;LMFF1;3731.77;36
1568;4772.0;1996-12-08;1996-12-08;XSZZ0;48.98;40
1569;5781.0;1996-12-08;1996-12-08;XSZZ1;3260.89;40
1570;5885.0;1996-12-08;1996-12-08;JNDD3;531.35;44
1577;6363.0;1996-12-12;1996-12-12;QPYG4;3386.36;5
1585;11315.0;1996-12-15;1996-12-15;BVAA0;819.07;46
1586;785.0;1996-12-16;1996-12-16;HBCC3;767.92;6
1589;524.0;1996-12-17;1996-12-17;BVAA1;378.0;46
1590;7184.0;1996-12-17;1996-12-17;XSZZ3;4957.98;38
1593;4772.0;1996-12-18;1996-12-18;XSZZ1;3019.5;0
1595;4467.0;1996-12-20;1996-12-20;XSZZ0;2768.81;41
1601;6037.0;1996-12-26;1996-12-26;OKTT3;4133.7;4
1602;5224.0;1996-12-28;1996-12-28;QSOP4;4754.3;45
1603;6533.0;1996-12-28;1996-12-28;WWAP4;3364.19;43
1604;6418.0;1996-12-28;1996-12-28;QPYG3;4669.02;43
1605;4679.0;1996-12-28;1996-12-28;BVAA1;778.68;41
1609;6419.0;1996-12-31;1996-12-31;NVHH1;1522.46;48
1610;9945.0;1996-12-31;1996-12-31;WDFE3;597.97;39
1611;5869.0;1997-01-01;1997-01-01;WWAP1;4414.62;0
1616;4308.0;1997-01-08;1997-01-08;NVHH0;4358.6;44
1617;5188.0;1997-01-08;1997-01-08;QAFD3;1165.98;44
1618;661.0;1997-01-09;1997-01-09;HBCC0;3445.52;47
1622;5767.0;1997-01-14;1997-01-14;QSOP3;4554.72;7
1628;8381.0;1997-01-18;1997-01-18;HBCC1;2181.63;44
1630;11755.0;1997-01-18;1997-01-18;JNDD1;1304.61;43
1633;453.0;1997-01-20;1997-01-20;XSZZ2;766.38;39
1637;5705.0;1997-01-21;1997-01-21;HBCC0;56.93;7
1639;506.0;1997-01-24;1997-01-24;LMFF4;3312.75;40
1642;825.0;1997-01-26;1997-01-26;JNDD4;166.19;50
1643;11471.0;1997-01-27;1997-01-27;HBCC3;191.09;0
1644;8633.0;1997-01-28;1997-01-28;WDFE1;1885.13;43
1646;478.0;1997-01-30;1997-01-30;OKTT1;3383.04;48
1647;8672.0;1997-01-31;1997-01-31;WWAP4;4413.08;50
1649;7243.0;1997-02-01;1997-02-01;BVAA0;190.22;46
1653;5521.0;1997-02-03;1997-02-03;QSOP0;554.0;36
1656;9335.0;1997-02-05;1997-02-05;WWAP3;4640.82;39
1660;5564.0;1997-02-08;1997-02-08;HBCC1;2619.77;47
1661;6428.0;1997-02-08;1997-02-08;QPYG1;3926.71;5
1664;2742.0;1997-02-10;1997-02-10;OKTT0;2470.88;49
1668;10043.0;1997-02-12;1997-02-12;BVAA1;2883.58;0
1680;9537.0;1997-02-22;1997-02-22;XDFF0;2434.22;46
1682;2931.0;1997-02-25;1997-02-25;WDFE0;2822.15;4
1683;6480.0;1997-02-25;1997-02-25;QSOP3;4062.02;44
1691;4772.0;1997-03-01;1997-03-01;XSZZ1;487.81;47
1694;10954.0;1997-03-03;1997-03-03;OKTT2;4724.05;41
1698;4503.0;1997-03-08;1997-03-08;JNDD1;4951.02;39
1699;5009.0;1997-03-10;1997-03-10;XSZZ3;4451.44;36
1700;7266.0;1997-03-10;1997-03-10;HBCC2;1306.24;38
1702;4772.0;1997-03-12;1997-03-12;JNDD1;3724.35;46
1704;10466.0;1997-03-16;1997-03-16;WDFE3;2138.64;44
1707;5676.0;1997-03-19;1997-03-19;WDFE4;1190.03;4
1709;6254.0;1997-03-21;1997-03-21;WDFE2;1646.1;43
1713;2698.0;1997-03-27;1997-03-27;NVHH4;4497.59;7
1715;5481.0;1997-03-28;1997-03-28;WDFE4;1466.07;7
1716;6448.0;1997-03-28;1997-03-28;NVHH1;2949.42;49
1719;4268.0;1997-04-02;1997-04-02;XSZZ2;3700.16;36
1723;5899.0;1997-04-05;1997-04-05;QSOP2;4693.14;36
1729;11077.0;1997-04-09;1997-04-09;BVAA4;583.56;39
1734;2788.0;1997-04-15;1997-04-15;QPYG2;4303.27;48
1737;8331.0;1997-04-17;1997-04-17;HBCC0;3692.53;40
1741;7213.0;1997-04-22;1997-04-22;BVAA0;3607.89;47
1743;5200.0;1997-04-24;1997-04-24;WDFE1;4341.8;38
1744;11099.0;1997-04-24;1997-04-24;HBCC4;1263.68;43
1747;5588.0;1997-04-26;1997-04-26;OKTT4;2649.8;48
1748;5009.0;1997-04-26;1997-04-26;HBCC2;2837.32;4
1753;4526.0;1997-04-29;1997-04-29;QSOP0;3074.63;49
1755;11070.0;1997-04-30;1997-04-30;BVAA1;1958.4;37
1756;4197.0;1997-05-04;1997-05-04;QSOP3;4994.06;41
1757;6025.0;1997-05-04;1997-05-04;WDFE2;868.14;44
1759;9163.0;1997-05-05;1997-05-05;QSOP1;2939.69;46
1760;5639.0;1997-05-06;1997-05-06;XSZZ4;894.51;6
1763;11352.0;1997-05-11;1997-05-11;XSZZ4;1068.63;38
1764;11665.0;1997-05-12;1997-05-12;HBCC4;118.06;47
1768;4292.0;1997-05-17;1997-05-17;HBCC3;604.0;43
1772;6160.0;1997-05-18;1997-05-18;WDFE4;2864.97;48
1773;4573.0;1997-05-18;1997-05-18;HBCC4;3534.66;43
1778;9718.0;1997-05-21;1997-05-21;NVHH1;4058.47;6
1790;4510.0;1997-05-31;1997-05-31;OKTT1;2715.77;50
1792;2722.0;1997-06-02;1997-06-02;XSZZ1;362.66;0
1793;6470.0;1997-06-03;1997-06-03;WWAP3;4814.2;6
1794;6558.0;1997-06-04;1997-06-04;QSOP3;3329.07;48
1801;9213.0;1997-06-09;1997-06-09;WDFE3;4128.94;44
1802;9525.0;1997-06-09;1997-06-09;NVHH0;1495.87;39
1805;8775.0;1997-06-13;1997-06-13;XSZZ2;1773.25;41
1808;11403.0;1997-06-16;1997-06-16;BVAA1;4621.63;49
1814;6362.0;1997-06-21;1997-06-21;QSOP4;4635.89;0
1816;11396.0;1997-06-21;1997-06-21;XSZZ0;1183.81;0
1819;5009.0;1997-06-24;1997-06-24;QSOP2;3915.65;5
1820;11235.0;1997-06-24;1997-06-24;WWAP0;99.68;45
1822;10546.0;1997-06-25;1997-06-25;XDFF4;976.24;4
1824;6246.0;1997-06-26;1997-06-26;LMFF3;4313.89;38
1826;4608.0;1997-06-28;1997-06-28;NVHH2;3365.3;43
1828;5661.0;1997-06-28;1997-06-28;HBCC3;4592.85;50
1829;6180.0;1997-06-29;1997-06-29;HBCC2;3508.82;7
1831;11146.0;1997-06-30;1997-06-30;BVAA2;4184.82;0
1833;4733.0;1997-07-01;1997-07-01;HBCC4;2515.38;48
1834;6364.0;1997-07-01;1997-07-01;HBCC2;113.35;5
1841;5771.0;1997-07-02;1997-07-02;JNDD0;2849.14;47
1845;6388.0;1997-07-05;1997-07-05;XSZZ2;4268.42;50
1849;4772.0;1997-07-06;1997-07-06;QSOP4;4688.62;6
1852;4742.0;1997-07-10;1997-07-10;LMFF0;2766.41;5
1857;9573.0;1997-07-12;1997-07-12;HBCC3;4577.65;49
1860;6158.0;1997-07-14;1997-07-14;QPYG1;2736.65;6
1863;6179.0;1997-07-16;1997-07-16;HBCC0;1170.19;47
1864;5150.0;1997-07-16;1997-07-16;NVHH3;4923.79;4
1865;6206.0;1997-07-16;1997-07-16;QPYG0;4634.12;50
1866;430.0;1997-07-17;1997-07-17;WDFE2;4245.29;43
1871;435.0;1997-07-22;1997-07-22;HBCC1;1052.05;44
1874;10367.0;1997-07-22;1997-07-22;WWAP1;1049.92;6
1875;5952.0;1997-07-24;1997-07-24;QPYG0;4364.01;39
1877;4519.0;1997-07-25;1997-07-25;BVAA4;3870.89;40
1879;8462.0;1997-07-25;1997-07-25;QAFD1;2659.5;38
1880;8996.0;1997-07-25;1997-07-25;BVAA3;4028.36;49
1882;5150.0;1997-07-27;1997-07-27;WWAP3;326.56;0
1883;10313.0;1997-07-27;1997-07-27;QSOP3;4746.78;6
1889;4630.0;1997-07-31;1997-07-31;XDFF2;3702.69;50
1891;77.0;1997-08-01;1997-08-01;BVAA4;1512.72;44
1897;10136.0;1997-08-07;1997-08-07;XDFF0;4605.28;43
1898;6378.0;1997-08-09;1997-08-09;OKTT4;302.85;7
1899;4533.0;1997-08-11;1997-08-11;QAFD3;862.61;5
1900;8517.0;1997-08-11;1997-08-11;OKTT1;1943.39;47
1903;4628.0;1997-08-12;1997-08-12;BVAA2;4362.86;4
1908;11898.0;1997-08-17;1997-08-17;OKTT1;3139.54;45
1912;11389.0;1997-08-20;1997-08-20;QPYG4;515.61;42
1916;8549.0;1997-08-22;1997-08-22;OKTT2;266.05;47
1917;5905.0;1997-08-23;1997-08-23;QSOP4;2112.59;4
1918;11126.0;1997-08-23;1997-08-23;HBCC4;2885.5;38
1921;5692.0;1997-08-26;1997-08-26;XSZZ1;4608.0;42
1924;339.0;1997-08-31;1997-08-31;QSOP0;4159.03;43
1926;9747.0;1997-08-31;1997-08-31;QSOP3;4048.56;37
1927;339.0;1997-09-01;1997-09-01;XDFF2;1825.13;5
1931;413.0;1997-09-04;1997-09-04;BVAA1;4839.61;41
1932;5009.0;1997-09-04;1997-09-04;JNDD3;2344.43;38
1933;5421.0;1997-09-04;1997-09-04;QSOP4;3824.86;36
1934;11377.0;1997-09-05;1997-09-05;OKTT1;2191.81;47
1935;9287.0;1997-09-05;1997-09-05;JNDD2;4360.85;48
1937;5726.0;1997-09-07;1997-09-07;QSOP4;3296.42;46
1939;10754.0;1997-09-09;1997-09-09;JNDD1;510.62;49
1940;894.0;1997-09-10;1997-09-10;QPYG2;2602.8;0
1942;4546.0;1997-09-10;1997-09-10;XSZZ2;2432.49;39
1945;11480.0;1997-09-12;1997-09-12;JNDD1;2375.31;38
1950;977.0;1997-09-15;1997-09-15;XSZZ3;2155.96;41
1955;6506.0;1997-09-23;1997-09-23;JNDD3;1171.1;6
1956;5490.0;1997-09-23;1997-09-23;OKTT0;2854.11;38
1959;1327.0;1997-09-26;1997-09-26;QPYG4;1975.86;46
1964;5632.0;1997-09-29;1997-09-29;XDFF0;2256.67;7
1967;9199.0;1997-10-04;1997-10-04;QSOP0;4480.73;47
1968;5009.0;1997-10-06;1997-10-06;QSOP2;818.27;0
1970;8791.0;1997-10-06;1997-10-06;XDFF3;3236.48;43
1971;5829.0;1997-10-07;1997-10-07;XDFF2;2222.02;43
1973;5803.0;1997-10-08;1997-10-08;QAFD4;746.19;44
1977;358.0;1997-10-13;1997-10-13;XSZZ1;1898.18;38
1978;4279.0;1997-10-13;1997-10-13;QSOP0;687.66;4
1979;956.0;1997-10-15;1997-10-15;XDFF0;2592.26;6
1980;4042.0;1997-10-15;1997-10-15;HBCC2;3815.69;36
1982;4525.0;1997-10-15;1997-10-15;OKTT3;3988.75;36
1984;11964.0;1997-10-19;1997-10-19;QSOP3;4701.06;42
1985;772.0;1997-10-20;1997-10-20;BVAA2;347.0;38
1987;437.0;1997-10-21;1997-10-21;NVHH4;4268.97;0
1989;5531.0;1997-10-23;1997-10-23;XSZZ2;3263.17;50
1991;6164.0;1997-10-23;1997-10-23;JNDD2;4300.17;4
1996;6316.0;1997-10-24;1997-10-24;WDFE4;862.92;40
1998;5845.0;1997-10-25;1997-10-25;QSOP3;356.35;47
2002;9083.0;1997-10-31;1997-10-31;LMFF2;3538.83;5
2003;5790.0;1997-11-01;1997-11-01;WWAP3;1383.92;4
2008;4694.0;1997-11-05;1997-11-05;XDFF0;2514.96;45
2011;11511.0;1997-11-06;1997-11-06;HBCC3;4990.31;45
2013;6228.0;1997-11-08;1997-11-08;XSZZ0;1923.32;43
2014;6379.0;1997-11-08;1997-11-08;XSZZ0;3085.35;45
2015;4269.0;1997-11-11;1997-11-11;BVAA1;924.47;49
2016;5544.0;1997-11-11;1997-11-11;XSZZ0;2713.83;46
2018;9186.0;1997-11-13;1997-11-13;XDFF0;3779.5;7
2022;11810.0;1997-11-18;1997-11-18;QSOP2;4527.28;43
2024;2724.0;1997-11-20;1997-11-20;XSZZ2;473.72;49
2025;4623.0;1997-11-21;1997-11-21;WDFE4;770.55;41
2026;4573.0;1997-11-21;1997-11-21;NVHH2;461.58;7
2027;8477.0;1997-11-21;1997-11-21;OKTT4;4025.55;49
2029;922.0;1997-11-25;1997-11-25;OKTT4;4394.53;47
2030;6388.0;1997-11-25;1997-11-25;HBCC1;1498.44;45
