;COD_CLI;DATA_COMPRA;DT_ENTREGA;PRODUTO;VALOR_FATURADO;LOCAL
4518;822.0;2003-04-05;2003-04-05;XDFF4;;8.0
4526;243.0;2003-04-08;2003-04-08;NVHH3;;26.0
4531;11055.0;2003-04-13;2003-04-13;OKTT0;;45.0
4539;11479.0;2003-04-17;2003-04-17;XDFF4;;24.0
4546;6345.0;2003-04-22;2003-04-22;QAFD4;;24.0
4550;101.0;2003-04-25;2003-04-25;QAFD4;;33.0
4572;4289.0;2003-05-20;2003-05-20;XDFF3;;9.0
4573;10874.0;2003-05-21;2003-05-21;OKTT0;;33.0
4574;6100.0;2003-05-22;2003-05-22;LMFF2;;30.0
4578;1402.0;2003-05-24;2003-05-24;NVHH3;;48.0
4580;6310.0;2003-05-24;2003-05-24;XDFF1;;15.0
4582;367.0;2003-05-26;2003-05-26;XDFF2;;24.0
4586;5843.0;2003-05-29;2003-05-29;LMFF1;;38.0
4594;6123.0;2003-06-04;2003-06-04;LMFF1;;37.0
4601;9282.0;2003-06-09;2003-06-09;WDFE1;;46.0
4607;6144.0;2003-06-14;2003-06-14;XDFF2;;18.0
4609;11259.0;2003-06-14;2003-06-14;OKTT0;;29.0
4611;10964.0;2003-06-16;2003-06-16;NVHH4;;18.0
4612;611.0;2003-06-18;2003-06-18;WWAP4;;40.0
4616;7095.0;2003-06-19;2003-06-19;NVHH4;;30.0
4617;5992.0;2003-06-19;2003-06-19;XDFF2;;25.0
4619;5731.0;2003-06-20;2003-06-20;QAFD4;;16.0
4623;1493.0;2003-06-21;2003-06-21;QAFD1;;14.0
4635;11294.0;2003-07-01;2003-07-01;XDFF1;;46.0
4638;137.0;2003-07-04;2003-07-04;QAFD1;;30.0
4646;6213.0;2003-07-07;2003-07-07;QAFD1;;16.0
4649;11692.0;2003-07-09;2003-07-09;QAFD1;;12.0
4650;11344.0;2003-07-10;2003-07-10;WWAP4;;24.0
4661;5201.0;2003-07-17;2003-07-17;NVHH1;;46.0
4668;6488.0;2003-07-22;2003-07-22;LMFF2;;33.0
4670;5492.0;2003-07-22;2003-07-22;NVHH3;;41.0
4679;4053.0;2003-07-28;2003-07-28;WDFE1;;49.0
4688;1554.0;2003-08-06;2003-08-06;NVHH1;;30.0
4692;6494.0;2003-08-08;2003-08-08;QAFD0;;22.0
4694;905.0;2003-08-11;2003-08-11;QAFD1;;10.0
4696;8821.0;2003-08-11;2003-08-11;LMFF1;;38.0
4698;4507.0;2003-08-14;2003-08-14;WWAP4;;36.0
4701;1182.0;2003-08-17;2003-08-17;XDFF4;;41.0
4706;4972.0;2003-08-21;2003-08-21;XDFF2;;16.0
4709;11767.0;2003-08-23;2003-08-23;LMFF0;;49.0
4718;5147.0;2003-08-31;2003-08-31;QAFD0;;40.0
4729;9293.0;2003-09-11;2003-09-11;XDFF3;;48.0
4730;6190.0;2003-09-15;2003-09-15;OKTT0;;31.0
4732;6165.0;2003-09-16;2003-09-16;WWAP4;;31.0
4734;11355.0;2003-09-16;2003-09-16;NVHH4;;22.0
4736;5425.0;2003-09-19;2003-09-19;WWAP4;;40.0
4737;6237.0;2003-09-20;2003-09-20;LMFF2;;0.0
4742;4960.0;2003-09-24;2003-09-24;OKTT0;;31.0
4743;8619.0;2003-09-25;2003-09-25;QAFD3;;45.0
4750;5617.0;2003-10-03;2003-10-03;LMFF2;;49.0
4755;6468.0;2003-10-09;2003-10-09;XDFF2;;48.0
4758;6465.0;2003-10-11;2003-10-11;NVHH1;;22.0
4764;4960.0;2003-10-17;2003-10-17;XDFF0;;21.0
4768;1404.0;2003-10-22;2003-10-22;LMFF1;;39.0
4772;11173.0;2003-10-24;2003-10-24;QAFD3;;44.0
4779;6405.0;2003-10-29;2003-10-29;LMFF2;;8.0
4781;11415.0;2003-10-30;2003-10-30;QAFD0;;29.0
4787;6225.0;2003-11-03;2003-11-03;XDFF2;;15.0
4790;5889.0;2003-11-06;2003-11-06;QAFD1;;3.0
4791;8942.0;2003-11-06;2003-11-06;WDFE1;;35.0
4806;6245.0;2003-11-22;2003-11-22;NVHH1;;15.0
4807;5458.0;2003-11-23;2003-11-23;NVHH1;;16.0
4812;5984.0;2003-11-25;2003-11-25;XDFF0;;41.0
4813;4772.0;2003-11-25;2003-11-25;XDFF3;;2.0
4819;5805.0;2003-11-29;2003-11-29;OKTT0;;2.0
4830;5862.0;2003-12-06;2003-12-06;LMFF3;;36.0
4831;9732.0;2003-12-06;2003-12-06;WDFE1;;17.0
4832;583.0;2003-12-09;2003-12-09;WDFE1;;25.0
4837;8442.0;2003-12-15;2003-12-15;OKTT0;;49.0
4839;2844.0;2003-12-19;2003-12-19;QAFD4;;20.0
4844;8629.0;2003-12-21;2003-12-21;WWAP4;;21.0
4856;6294.0;2003-12-30;2003-12-30;QAFD3;;40.0
4859;6364.0;2004-01-01;2004-01-01;LMFF1;;0.0
4876;333.0;2004-01-13;2004-01-13;NVHH1;;35.0
4882;8881.0;2004-01-18;2004-01-18;WDFE3;;20.0
4894;11954.0;2004-01-28;2004-01-28;QAFD0;;20.0
4899;11353.0;2004-02-01;2004-02-01;OKTT0;;40.0
4909;122.0;2004-02-12;2004-02-12;WDFE3;;18.0
4910;4705.0;2004-02-12;2004-02-12;XDFF3;;25.0
4912;8612.0;2004-02-14;2004-02-14;LMFF2;;5.0
4913;8667.0;2004-02-15;2004-02-15;LMFF0;;24.0
4914;6502.0;2004-02-17;2004-02-17;QAFD2;;38.0
4919;8777.0;2004-02-18;2004-02-18;NVHH4;;18.0
4928;5780.0;2004-02-25;2004-02-25;WDFE3;;32.0
4930;4772.0;2004-02-27;2004-02-27;QAFD0;;32.0
4931;6419.0;2004-02-27;2004-02-27;WDFE1;;42.0
4932;10887.0;2004-02-27;2004-02-27;QAFD0;;14.0
4935;4772.0;2004-03-02;2004-03-02;WDFE3;;14.0
4941;5798.0;2004-03-08;2004-03-08;QAFD3;;30.0
4943;5804.0;2004-03-13;2004-03-13;WDFE1;;43.0
4946;6292.0;2004-03-16;2004-03-16;WDFE1;;3.0
4951;5186.0;2004-03-21;2004-03-21;WWAP4;;29.0
4959;6142.0;2004-03-25;2004-03-25;NVHH4;;38.0
4968;5556.0;2004-04-03;2004-04-03;LMFF3;;36.0
4969;8644.0;2004-04-03;2004-04-03;QAFD0;;7.0
4974;5826.0;2004-04-14;2004-04-14;LMFF4;;43.0
4975;723.0;2004-04-15;2004-04-15;WDFE3;;41.0
4979;4546.0;2004-04-16;2004-04-16;NVHH1;;21.0
4994;5160.0;2004-04-21;2004-04-21;LMFF3;;33.0
4999;6358.0;2004-04-24;2004-04-24;LMFF4;;42.0
5002;4757.0;2004-04-28;2004-04-28;LMFF4;;17.0
5003;7079.0;2004-04-28;2004-04-28;OKTT0;;28.0
5007;6124.0;2004-05-05;2004-05-05;WDFE3;;27.0
5016;9738.0;2004-05-09;2004-05-09;QAFD4;;26.0
5019;9171.0;2004-05-10;2004-05-10;WDFE1;;46.0
5022;5009.0;2004-05-15;2004-05-15;NVHH3;1421.52;9.0
5026;5948.0;2004-05-16;2004-05-16;LMFF4;4118.3;13.0
5039;5918.0;2004-06-02;2004-06-02;OKTT0;2440.65;48.0
5040;200.0;2004-06-03;2004-06-03;WWAP4;2939.44;3.0
5047;6494.0;2004-06-10;2004-06-10;QAFD2;3315.92;28.0
5051;4994.0;2004-06-13;2004-06-13;WDFE1;853.71;28.0
5054;9442.0;2004-06-16;2004-06-16;WDFE1;13.23;43.0
5059;6270.0;2004-06-20;2004-06-20;XDFF4;3381.43;29.0
5062;10873.0;2004-06-22;2004-06-22;WDFE1;4464.62;15.0
5063;5238.0;2004-06-24;2004-06-24;NVHH3;2232.49;41.0
5071;4611.0;2004-06-28;2004-06-28;WWAP4;1085.47;2.0
5074;4477.0;2004-06-30;2004-06-30;XDFF3;3378.88;49.0
5075;4945.0;2004-06-30;2004-06-30;LMFF2;4359.51;46.0
5077;1544.0;2004-07-01;2004-07-01;NVHH1;4327.07;40.0
5078;5131.0;2004-07-01;2004-07-01;WDFE3;4375.44;27.0
5080;10879.0;2004-07-03;2004-07-03;WDFE1;4443.9;35.0
5083;2900.0;2004-07-06;2004-07-06;LMFF2;992.9;10.0
5103;168.0;2004-07-24;2004-07-24;XDFF3;801.24;9.0
5105;9686.0;2004-07-24;2004-07-24;QAFD2;35.65;38.0
5108;9679.0;2004-07-27;2004-07-27;QAFD3;3797.77;27.0
5109;10365.0;2004-07-27;2004-07-27;QAFD3;4358.11;30.0
5110;5009.0;2004-07-29;2004-07-29;XDFF1;2604.54;18.0
5112;5655.0;2004-07-31;2004-07-31;WDFE1;4322.7;30.0
5115;5676.0;2004-08-03;2004-08-03;LMFF4;2511.47;24.0
5119;11139.0;2004-08-09;2004-08-09;WDFE1;30.95;48.0
5125;8844.0;2004-08-12;2004-08-12;WWAP4;4853.53;49.0
5128;8608.0;2004-08-13;2004-08-13;XDFF1;4350.89;17.0
5129;4623.0;2004-08-13;2004-08-13;NVHH3;3064.76;31.0
5134;593.0;2004-08-18;2004-08-18;XDFF4;4180.95;40.0
5141;11302.0;2004-08-22;2004-08-22;XDFF2;3476.01;4.0
5146;5203.0;2004-08-25;2004-08-25;QAFD0;246.52;13.0
5153;9428.0;2004-09-03;2004-09-03;QAFD2;1602.49;0.0
5159;4772.0;2004-09-06;2004-09-06;QAFD1;52.05;12.0
5171;6363.0;2004-09-16;2004-09-16;NVHH4;3062.61;40.0
5172;8598.0;2004-09-20;2004-09-20;QAFD4;4203.77;12.0
5173;8669.0;2004-09-20;2004-09-20;QAFD1;4258.79;20.0
5177;5973.0;2004-09-24;2004-09-24;WWAP4;3610.74;9.0
5180;4772.0;2004-09-26;2004-09-26;NVHH4;3459.2;19.0
5181;6327.0;2004-09-26;2004-09-26;LMFF1;737.68;35.0
5185;5171.0;2004-09-28;2004-09-28;XDFF3;3761.27;35.0
5203;5504.0;2004-10-11;2004-10-11;LMFF3;691.99;24.0
5206;4772.0;2004-10-13;2004-10-13;NVHH1;3729.02;43.0
5208;9786.0;2004-10-13;2004-10-13;WDFE1;4756.95;37.0
5210;803.0;2004-10-14;2004-10-14;XDFF3;2490.41;37.0
5215;6237.0;2004-10-16;2004-10-16;WWAP4;4261.14;45.0
5219;5161.0;2004-10-18;2004-10-18;WWAP4;3611.83;35.0
5223;5781.0;2004-10-19;2004-10-19;XDFF1;454.26;34.0
5224;118.0;2004-10-21;2004-10-21;QAFD4;3737.43;15.0
5225;5270.0;2004-10-21;2004-10-21;LMFF2;3772.66;30.0
5227;9996.0;2004-10-21;2004-10-21;WDFE3;3532.54;23.0
5228;6533.0;2004-10-22;2004-10-22;OKTT0;614.62;48.0
5233;6339.0;2004-10-25;2004-10-25;QAFD4;3631.68;21.0
5236;5007.0;2004-10-28;2004-10-28;LMFF1;438.92;43.0
5238;9735.0;2004-10-28;2004-10-28;XDFF3;486.5;16.0
5240;640.0;2004-10-29;2004-10-29;NVHH3;775.73;10.0
5242;5194.0;2004-10-30;2004-10-30;LMFF4;1161.61;26.0
5248;5554.0;2004-11-02;2004-11-02;LMFF3;47.35;34.0
5249;6057.0;2004-11-02;2004-11-02;NVHH1;496.05;16.0
5250;11526.0;2004-11-02;2004-11-02;QAFD4;4879.82;19.0
5255;5914.0;2004-11-06;2004-11-06;QAFD1;1976.99;13.0
5258;11247.0;2004-11-08;2004-11-08;WDFE1;873.68;39.0
5260;157.0;2004-11-12;2004-11-12;LMFF3;2454.32;42.0
5273;5171.0;2004-11-20;2004-11-20;QAFD2;905.02;9.0
5275;384.0;2004-11-22;2004-11-22;LMFF1;614.46;31.0
5276;5009.0;2004-11-22;2004-11-22;WWAP4;4240.4;43.0
5283;11436.0;2004-11-30;2004-11-30;LMFF1;281.35;22.0
5292;5425.0;2004-12-05;2004-12-05;NVHH1;1586.92;45.0
5303;4699.0;2004-12-11;2004-12-11;XDFF0;748.5;50.0
5310;792.0;2004-12-18;2004-12-18;LMFF3;2501.61;48.0
5312;4969.0;2004-12-18;2004-12-18;XDFF1;4748.09;40.0
5314;5849.0;2004-12-21;2004-12-21;XDFF1;2250.02;34.0
5315;5987.0;2004-12-21;2004-12-21;OKTT0;35.5;12.0
5322;10910.0;2004-12-26;2004-12-26;WDFE3;18.08;19.0
5332;7141.0;2005-01-04;2005-01-04;QAFD3;194.59;33.0
5338;9217.0;2005-01-06;2005-01-06;WDFE1;3814.7;42.0
5355;9389.0;2005-01-23;2005-01-23;OKTT0;4543.01;33.0
5360;979.0;2005-01-26;2005-01-26;LMFF2;3976.13;22.0
5361;4665.0;2005-01-26;2005-01-26;QAFD4;3527.36;46.0
5363;4994.0;2005-01-28;2005-01-28;XDFF4;3476.94;28.0
5365;11760.0;2005-01-28;2005-01-28;LMFF2;403.28;42.0
5370;4584.0;2005-01-30;2005-01-30;XDFF0;4577.88;44.0
5371;10046.0;2005-01-30;2005-01-30;OKTT0;4018.52;49.0
5374;5954.0;2005-02-02;2005-02-02;WDFE3;4723.11;5.0
5375;5511.0;2005-02-03;2005-02-03;XDFF1;371.11;26.0
5393;1253.0;2005-02-15;2005-02-15;XDFF3;2224.63;35.0
5402;5009.0;2005-02-20;2005-02-20;QAFD4;4226.3;25.0
5406;80.0;2005-02-22;2005-02-22;LMFF1;2221.57;38.0
5408;5842.0;2005-02-23;2005-02-23;XDFF0;2745.85;43.0
5409;9819.0;2005-02-23;2005-02-23;WWAP4;4781.53;38.0
5417;4972.0;2005-03-01;2005-03-01;WDFE1;2134.86;41.0
5420;10160.0;2005-03-03;2005-03-03;WDFE1;3750.61;7.0
5431;5938.0;2005-03-11;2005-03-11;XDFF0;1631.61;3.0
5433;11396.0;2005-03-14;2005-03-14;QAFD3;3564.12;48.0
5434;5242.0;2005-03-16;2005-03-16;LMFF2;3887.53;36.0
5438;6028.0;2005-03-17;2005-03-17;QAFD4;4168.9;22.0
5448;8582.0;2005-03-24;2005-03-24;WDFE3;1290.33;45.0
5449;11544.0;2005-03-24;2005-03-24;WDFE3;1393.83;34.0
5450;5806.0;2005-03-25;2005-03-25;NVHH1;2469.39;42.0
5454;4772.0;2005-03-27;2005-03-27;LMFF4;314.8;42.0
5457;8336.0;2005-03-27;2005-03-27;NVHH3;2395.33;40.0
5459;1165.0;2005-03-31;2005-03-31;LMFF0;1107.23;39.0
5460;8418.0;2005-03-31;2005-03-31;WDFE1;669.75;44.0
5463;4630.0;2005-04-03;2005-04-03;WDFE1;1079.85;28.0
5468;5787.0;2005-04-09;2005-04-09;QAFD3;2411.38;4.0
5471;9422.0;2005-04-10;2005-04-10;QAFD2;4536.37;21.0
5479;4515.0;2005-04-15;2005-04-15;QAFD0;4722.89;39.0
5486;5682.0;2005-04-21;2005-04-21;QAFD4;377.98;23.0
5499;6341.0;2005-05-01;2005-05-01;LMFF4;4930.6;0.0
5501;5751.0;2005-05-02;2005-05-02;WWAP4;1796.73;32.0
5505;5153.0;2005-05-03;2005-05-03;LMFF0;1352.79;29.0
5506;8541.0;2005-05-03;2005-05-03;OKTT0;495.06;46.0
5515;5009.0;2005-05-10;2005-05-10;QAFD0;577.21;34.0
5517;5412.0;2005-05-11;2005-05-11;XDFF1;1797.59;37.0
5519;705.0;2005-05-14;2005-05-14;QAFD3;154.31;35.0
5520;11953.0;2005-05-14;2005-05-14;LMFF4;4159.03;46.0
5521;653.0;2005-05-16;2005-05-16;NVHH1;4836.07;2.0
5522;8754.0;2005-05-16;2005-05-16;LMFF3;4397.66;47.0
5523;6025.0;2005-05-18;2005-05-18;LMFF0;4952.18;12.0
5524;187.0;2005-05-19;2005-05-19;XDFF4;2091.93;41.0
5525;11785.0;2005-05-19;2005-05-19;LMFF2;2214.12;27.0
5526;9784.0;2005-05-20;2005-05-20;NVHH3;4637.03;1.0
5536;10755.0;2005-05-25;2005-05-25;LMFF3;270.21;16.0
5537;4535.0;2005-05-26;2005-05-26;LMFF4;4098.18;17.0
5543;11262.0;2005-06-01;2005-06-01;NVHH1;2779.97;14.0
5544;1526.0;2005-06-03;2005-06-03;OKTT0;2605.73;49.0
5548;5481.0;2005-06-03;2005-06-03;LMFF3;3726.81;6.0
5550;11657.0;2005-06-03;2005-06-03;LMFF3;275.45;2.0
5557;5885.0;2005-06-07;2005-06-07;XDFF4;814.47;10.0
5567;4640.0;2005-06-13;2005-06-13;WWAP4;502.11;45.0
5572;4932.0;2005-06-14;2005-06-14;XDFF1;4974.8;28.0
5574;4464.0;2005-06-15;2005-06-15;LMFF4;1734.76;47.0
5582;9714.0;2005-06-19;2005-06-19;XDFF0;3766.58;3.0
5585;11366.0;2005-06-21;2005-06-21;WDFE3;152.71;41.0
5589;11268.0;2005-06-22;2005-06-22;QAFD4;3856.22;7.0
5595;5197.0;2005-06-27;2005-06-27;WDFE3;4357.89;19.0
5596;532.0;2005-06-28;2005-06-28;XDFF1;3753.82;26.0
5608;6276.0;2005-07-03;2005-07-03;LMFF3;1469.4;8.0
5613;878.0;2005-07-05;2005-07-05;OKTT0;2326.34;14.0
5615;5919.0;2005-07-06;2005-07-06;WWAP4;4910.4;8.0
5617;6483.0;2005-07-07;2005-07-07;OKTT0;4230.75;3.0
5634;4201.0;2005-07-26;2005-07-26;WWAP4;4642.92;28.0
5635;9296.0;2005-07-26;2005-07-26;NVHH1;2682.61;21.0
5638;5719.0;2005-07-27;2005-07-27;QAFD3;867.21;43.0
5642;5482.0;2005-07-31;2005-07-31;QAFD3;3877.26;25.0
5645;4696.0;2005-08-01;2005-08-01;LMFF1;4420.39;0.0
5646;5715.0;2005-08-01;2005-08-01;NVHH4;223.1;29.0
5648;6494.0;2005-08-05;2005-08-05;OKTT0;286.42;16.0
5651;4741.0;2005-08-07;2005-08-07;WDFE1;4425.93;50.0
5654;8515.0;2005-08-10;2005-08-10;NVHH3;4712.81;38.0
5655;1573.0;2005-08-14;2005-08-14;QAFD2;108.63;23.0
5657;5629.0;2005-08-15;2005-08-15;LMFF2;4491.85;36.0
5658;1246.0;2005-08-16;2005-08-16;NVHH3;2272.61;15.0
5661;4143.0;2005-08-19;2005-08-19;QAFD0;3397.08;50.0
5666;5009.0;2005-08-28;2005-08-28;LMFF3;3044.39;1.0
5669;5984.0;2005-08-30;2005-08-30;XDFF1;2109.41;36.0
5672;6192.0;2005-09-02;2005-09-02;NVHH1;1885.61;24.0
5678;5188.0;2005-09-06;2005-09-06;XDFF0;4746.32;16.0
5679;10684.0;2005-09-06;2005-09-06;QAFD4;1854.19;32.0
5681;1320.0;2005-09-08;2005-09-08;NVHH4;1412.07;46.0
5682;5916.0;2005-09-09;2005-09-09;QAFD1;4026.14;15.0
5691;6276.0;2005-09-21;2005-09-21;XDFF1;2121.76;
5697;11644.0;2005-09-28;2005-09-28;XDFF0;3269.53;
5704;4772.0;2005-10-06;2005-10-06;OKTT0;4518.39;
5708;6513.0;2005-10-09;2005-10-09;LMFF0;4721.21;
5710;10415.0;2005-10-10;2005-10-10;OKTT0;2485.04;
5715;11030.0;2005-10-16;2005-10-16;XDFF1;1158.91;
5717;1032.0;2005-10-18;2005-10-18;LMFF1;4080.85;
5721;10576.0;2005-10-20;2005-10-20;XDFF4;2905.82;
5722;8462.0;2005-10-20;2005-10-20;OKTT0;2379.06;
5724;6379.0;2005-10-24;2005-10-24;LMFF3;3792.25;
5729;4867.0;2005-10-28;2005-10-28;LMFF4;4240.22;
5731;1387.0;2005-11-03;2005-11-03;WWAP4;3916.76;
5736;9362.0;2005-11-05;2005-11-05;XDFF1;1352.46;
5737;5930.0;2005-11-07;2005-11-07;LMFF4;4049.47;
5741;11117.0;2005-11-10;2005-11-10;LMFF3;4388.28;
5742;1489.0;2005-11-11;2005-11-11;WDFE1;1225.01;
5744;6295.0;2005-11-11;2005-11-11;NVHH1;1476.83;
5749;5167.0;2005-11-19;2005-11-19;NVHH4;1176.08;
5750;5995.0;2005-11-20;2005-11-20;XDFF0;2437.8;
5753;7272.0;2005-11-21;2005-11-21;LMFF1;4356.24;
5757;4162.0;2005-11-23;2005-11-23;XDFF0;2760.65;
5759;6042.0;2005-11-23;2005-11-23;OKTT0;1443.72;
5766;11636.0;2005-11-29;2005-11-29;OKTT0;2096.26;
5769;5919.0;2005-12-01;2005-12-01;LMFF4;3990.04;
5774;11030.0;2005-12-02;2005-12-02;QAFD3;2251.59;
5777;6445.0;2005-12-04;2005-12-04;XDFF2;1984.41;
5781;5539.0;2005-12-07;2005-12-07;LMFF2;725.49;
5784;6402.0;2005-12-10;2005-12-10;XDFF3;1088.08;
5785;4757.0;2005-12-10;2005-12-10;WDFE1;177.2;
5791;11638.0;2005-12-15;2005-12-15;NVHH4;2478.2;
5796;1243.0;2005-12-18;2005-12-18;LMFF0;3022.19;
5798;8477.0;2005-12-19;2005-12-19;WDFE1;510.2;
5805;255.0;2005-12-25;2005-12-25;LMFF0;3059.91;
5808;10458.0;2005-12-25;2005-12-25;XDFF4;2872.95;
5819;9667.0;2006-01-06;2006-01-06;NVHH4;330.33;
5821;4917.0;2006-01-07;2006-01-07;QAFD4;686.24;
5826;741.0;2006-01-12;2006-01-12;XDFF0;3366.8;
5832;5780.0;2006-01-16;2006-01-16;XDFF4;4020.79;
5834;9833.0;2006-01-16;2006-01-16;QAFD0;2303.52;
5838;11184.0;2006-01-20;2006-01-20;XDFF0;2560.56;
5841;10815.0;2006-01-25;2006-01-25;XDFF0;284.1;
5845;10474.0;2006-01-29;2006-01-29;XDFF2;2216.98;
5847;6271.0;2006-01-30;2006-01-30;LMFF2;941.57;
5850;11218.0;2006-02-02;2006-02-02;LMFF1;3164.26;
5853;6142.0;2006-02-04;2006-02-04;XDFF4;646.32;
5855;6167.0;2006-02-05;2006-02-05;WDFE1;3656.89;
5857;624.0;2006-02-08;2006-02-08;OKTT0;1283.02;
5862;10929.0;2006-02-10;2006-02-10;WDFE1;3584.65;
5867;4595.0;2006-02-12;2006-02-12;NVHH3;3608.05;
5868;4958.0;2006-02-13;2006-02-13;QAFD0;1480.66;
5869;11327.0;2006-02-13;2006-02-13;NVHH3;4631.79;
5872;5889.0;2006-02-15;2006-02-15;WDFE3;2006.78;
5876;11218.0;2006-02-19;2006-02-19;WWAP4;3273.05;
5886;4998.0;2006-02-23;2006-02-23;LMFF3;2554.67;
5896;11425.0;2006-03-01;2006-03-01;WDFE3;3514.66;
5899;11124.0;2006-03-02;2006-03-02;QAFD3;3577.68;
5900;4772.0;2006-03-04;2006-03-04;XDFF3;4490.13;
5912;4772.0;2006-03-12;2006-03-12;XDFF3;1328.82;
5917;616.0;2006-03-18;2006-03-18;WDFE1;319.89;
5918;5741.0;2006-03-18;2006-03-18;XDFF2;2847.55;
5919;933.0;2006-03-19;2006-03-19;QAFD3;3141.29;
5943;11901.0;2006-04-06;2006-04-06;XDFF1;2255.24;
5945;1458.0;2006-04-07;2006-04-07;QAFD1;3738.98;
5946;4954.0;2006-04-07;2006-04-07;XDFF1;840.8;
5953;5901.0;2006-04-13;2006-04-13;XDFF4;4093.41;
5954;5708.0;2006-04-13;2006-04-13;XDFF1;4741.34;
5962;5133.0;2006-04-22;2006-04-22;LMFF0;1127.12;
5964;8266.0;2006-04-22;2006-04-22;QAFD3;4658.99;
5969;11942.0;2006-04-27;2006-04-27;NVHH4;3155.55;
5977;8778.0;2006-05-05;2006-05-05;QAFD3;511.3;
5978;6530.0;2006-05-06;2006-05-06;LMFF1;3809.44;
5981;9789.0;2006-05-08;2006-05-08;LMFF3;4980.06;
5982;1341.0;2006-05-10;2006-05-10;XDFF4;1930.27;
5984;11220.0;2006-05-10;2006-05-10;WDFE3;1651.93;
5989;6051.0;2006-05-13;2006-05-13;XDFF0;3777.07;
5996;6208.0;2006-05-16;2006-05-16;NVHH4;939.95;
5998;5238.0;2006-05-18;2006-05-18;WWAP4;849.84;
5999;4559.0;2006-05-21;2006-05-21;WWAP4;2482.07;
6005;8708.0;2006-05-25;2006-05-25;LMFF4;2904.37;
6006;5009.0;2006-05-26;2006-05-26;WWAP4;156.23;
6009;6548.0;2006-05-27;2006-05-27;OKTT0;2111.4;
6014;9794.0;2006-05-29;2006-05-29;LMFF2;2674.05;
6016;6057.0;2006-05-30;2006-05-30;LMFF1;1876.61;
6026;537.0;2006-06-05;2006-06-05;QAFD2;4636.7;
6030;5009.0;2006-06-07;2006-06-07;LMFF3;4461.74;
6032;5564.0;2006-06-07;2006-06-07;XDFF2;2673.07;
6034;6474.0;2006-06-10;2006-06-10;QAFD2;798.03;
6035;5843.0;2006-06-11;2006-06-11;NVHH4;4358.74;
6047;5766.0;2006-06-23;2006-06-23;WDFE3;4136.75;
6049;6246.0;2006-06-25;2006-06-25;XDFF2;21.37;
6060;10515.0;2006-07-02;2006-07-02;NVHH4;187.95;
6063;6075.0;2006-07-04;2006-07-04;QAFD3;4645.91;
6068;4467.0;2006-07-07;2006-07-07;QAFD3;851.2;
6069;4772.0;2006-07-07;2006-07-07;LMFF2;3825.35;
6079;4581.0;2006-07-14;2006-07-14;LMFF0;2335.62;
6082;340.0;2006-07-17;2006-07-17;QAFD2;3846.07;
6084;5744.0;2006-07-17;2006-07-17;WDFE3;4657.46;
6085;6393.0;2006-07-17;2006-07-17;QAFD4;3468.46;
6086;11810.0;2006-07-17;2006-07-17;LMFF0;318.04;
6096;4150.0;2006-07-21;2006-07-21;LMFF1;1679.27;
6109;6238.0;2006-08-02;2006-08-02;QAFD4;3650.52;
6111;6488.0;2006-08-03;2006-08-03;OKTT0;4490.34;
6112;5720.0;2006-08-03;2006-08-03;LMFF2;3043.93;
6113;4191.0;2006-08-04;2006-08-04;NVHH3;0.99;
6115;6483.0;2006-08-05;2006-08-05;LMFF4;4440.67;
6117;6191.0;2006-08-07;2006-08-07;XDFF2;3225.96;
6118;5692.0;2006-08-08;2006-08-08;LMFF3;3583.16;
6120;4459.0;2006-08-08;2006-08-08;XDFF1;2517.94;
6123;8795.0;2006-08-09;2006-08-09;LMFF2;3668.28;
6132;831.0;2006-08-14;2006-08-14;XDFF2;4282.06;
6133;6289.0;2006-08-14;2006-08-14;QAFD2;4986.48;
6135;4264.0;2006-08-16;2006-08-16;LMFF4;196.06;
6136;4722.0;2006-08-16;2006-08-16;NVHH1;980.6;
6138;5880.0;2006-08-16;2006-08-16;NVHH1;3647.35;
6139;6269.0;2006-08-18;2006-08-18;WDFE3;236.26;
6143;4532.0;2006-08-20;2006-08-20;OKTT0;4686.06;
6144;6170.0;2006-08-20;2006-08-20;XDFF0;1591.94;
6147;10907.0;2006-08-21;2006-08-21;WWAP4;1672.6;
6148;11551.0;2006-08-21;2006-08-21;QAFD3;76.91;
6157;8751.0;2006-08-31;2006-08-31;WDFE1;4636.92;
6167;9749.0;2006-09-11;2006-09-11;LMFF1;2242.17;
6170;1122.0;2006-09-15;2006-09-15;XDFF4;118.26;
6173;9800.0;2006-09-15;2006-09-15;QAFD3;3701.64;
6175;5858.0;2006-09-17;2006-09-17;WWAP4;1724.24;
6183;2710.0;2006-09-21;2006-09-21;LMFF2;1423.13;
6186;11364.0;2006-09-22;2006-09-22;NVHH3;2347.82;
6187;6558.0;2006-09-25;2006-09-25;QAFD4;1123.38;
6191;166.0;2006-09-27;2006-09-27;QAFD1;3604.47;
6193;10804.0;2006-09-27;2006-09-27;WDFE1;662.84;
6200;4726.0;2006-10-02;2006-10-02;LMFF2;4327.12;
6206;11350.0;2006-10-11;2006-10-11;WWAP4;2780.87;
6207;5009.0;2006-10-12;2006-10-12;XDFF3;2244.28;
6209;6179.0;2006-10-13;2006-10-13;NVHH4;2134.49;
6210;11169.0;2006-10-13;2006-10-13;NVHH4;144.9;
6217;7350.0;2006-10-21;2006-10-21;LMFF4;3532.71;
6218;9370.0;2006-10-24;2006-10-24;QAFD0;3072.62;
6223;7218.0;2006-10-31;2006-10-31;WDFE3;4519.88;
